table_name,city,ratio,method,accuracy,accuracy_std,precision,precision_std,recall,recall_std,f05,f05_std,n_exp_current,source_path,matrix_type
Table S.5,city2,0.15,L0,0.8928914549653578,0.01618717891284204,0.9362995139290519,0.01920460265992619,0.7266016427104725,0.01490955958035505,0.8852046899603906,0.01814304854369198,100,results/other_methods/othermethods_merged_city2_ratio0.15.xlsx,merged
Table S.5,city2,0.20,MCP,0.9510885296381834,0.005838400521966664,0.9048508216698822,0.01426177264961307,0.9449114703618169,0.006978961904552524,0.9125644314949044,0.01239097121058995,100,results/other_methods/othermethods_merged_city2_ratio0.20.xlsx,merged
Table S.5,city2,0.20,Lasso,0.9403079291762896,0.01298244708655277,0.8841288066263213,0.02034452729177103,0.9470438799076213,0.00554410961240516,0.8959736001546338,0.01720337592870851,100,results/other_methods/othermethods_merged_city2_ratio0.20.xlsx,merged
Table S.5,city2,0.20,L0,0.8427251732101618,0.01809871251858194,0.928598371512873,0.01515734058888999,0.721016166281755,0.01170130869899923,0.8780399130509688,0.01429684793896034,100,results/other_methods/othermethods_merged_city2_ratio0.20.xlsx,merged
Table S.5,city2,0.30,MCP,0.8958352578906851,0.02106362036954049,0.8818870132056251,0.02666788927828918,0.9289835728952772,0.009120031374789922,0.8907308773890249,0.02133667441588569,100,results/other_methods/othermethods_merged_city2_ratio0.30.xlsx,merged
Table S.5,city2,0.30,L0,0.7249638183217861,0.01851644888807328,0.9058050214467726,0.0147822830418199,0.7036088295687886,0.01160292714265171,0.8565738557680654,0.01400291698170552,100,results/other_methods/othermethods_merged_city2_ratio0.30.xlsx,merged
Table S.5,city2,0.30,Lasso,0.8578675904541955,0.02274328890463301,0.8349000083802077,0.01877261919981103,0.9231930184804927,0.005785482436554756,0.8511228831035463,0.01594877442132236,100,results/other_methods/othermethods_merged_city2_ratio0.30.xlsx,merged
Table S.5,city3,0.15,Lasso,0.9815745989627307,0.03181832676836142,0.9816870450982311,0.005992311115251129,0.9902291917973463,0.001968603404084227,0.9833790247292685,0.005012384692257343,100,results/other_methods/othermethods_merged_city3_ratio0.15.xlsx,merged
Table S.5,city3,0.15,MCP,0.9893360270172475,0.003311154582781923,0.9656325788701031,0.01199140835800313,0.9876799356654602,0.003400234099386805,0.969930827376272,0.00941043647724966,100,results/other_methods/othermethods_merged_city3_ratio0.15.xlsx,merged
Table S.5,city3,0.15,L0,0.9322626944879991,0.0157528481375526,0.9654703203228376,0.02265013542252343,0.8977000402090871,0.02158806235621715,0.951108988496104,0.02241716125868014,100,results/other_methods/othermethods_merged_city3_ratio0.15.xlsx,merged
Table S.5,city3,0.20,Lasso,0.9665396212760825,0.04718959526132525,0.9764645025491911,0.005785629755626957,0.9872768395657419,0.001704164282118465,0.9786026630349843,0.004732668139470183,100,results/other_methods/othermethods_merged_city3_ratio0.20.xlsx,merged
Table S.5,city3,0.20,MCP,0.9818586419008564,0.005097363363554605,0.9583557679963701,0.01386952039877499,0.9866164053075996,0.004389195767332054,0.9638288787863306,0.01068311060498108,100,results/other_methods/othermethods_merged_city3_ratio0.20.xlsx,merged
Table S.5,city3,0.20,L0,0.8900036183813772,0.02142862613998694,0.9679844027640135,0.01508772715426683,0.9003679131483716,0.01421738130538821,0.9536604481575556,0.01489936196662556,100,results/other_methods/othermethods_merged_city3_ratio0.20.xlsx,merged
Table S.5,city3,0.30,Lasso,0.9163158846942469,0.08252032658265832,0.9638435568593354,0.007605379579421125,0.9812283876156012,0.00189999212503398,0.9672629015745727,0.00629407651737791,100,results/other_methods/othermethods_merged_city3_ratio0.30.xlsx,merged
Table S.5,city3,0.30,MCP,0.9651242310939573,0.007243155897370832,0.9535721648716595,0.0119106243695288,0.9835745878568557,0.005465515493053356,0.9593806777189667,0.008880011941613291,100,results/other_methods/othermethods_merged_city3_ratio0.30.xlsx,merged
Table S.5,city3,0.30,L0,0.8057212640212279,0.02992685228414551,0.9673504597360637,0.009574825382160364,0.8998391636509853,0.00901100806619971,0.9530497372343586,0.009455414904145502,100,results/other_methods/othermethods_merged_city3_ratio0.30.xlsx,merged
